ts;status_ein;regel;modus;blocking;pv_w;soc;feedin_w;forecast_morgen_whqm;soll_c;unten;oben;mittig
2026-09-08 23:12:28;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.4;49.4;48.4
2026-09-08 23:17:37;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.5;49.3;48.4
2026-09-08 23:22:46;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.6;49.4;48.4
2026-09-08 23:27:52;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.6;49.3;48.4
2026-09-08 23:33:02;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.6;49.3;48.3
2026-09-08 23:38:10;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.7;49.2;48.3
2026-09-08 23:43:19;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.7;49.2;48.2
2026-09-08 23:48:26;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.8;49.2;48.2
2026-09-08 23:53:36;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.8;49.2;48.2
2026-09-08 23:58:45;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.8;49.2;48.2
2026-09-09 00:03:54;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.8;49.2;48.1
2026-09-09 00:09:03;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.9;49.2;48.1
2026-09-09 00:14:08;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.9;49.2;48.1
2026-09-09 00:19:16;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;27.9;49.2;48.1
2026-09-09 00:24:22;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.0;49.2;48.1
2026-09-09 00:29:31;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.0;49.1;48.1
2026-09-09 00:34:40;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.1;49.1;48.0
2026-09-09 00:39:49;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.1;49.1;48.0
2026-09-09 00:44:57;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.1;49.1;47.9
2026-09-09 00:50:02;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.1;49.1;47.9
2026-09-09 00:55:11;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.2;49.1;47.9
2026-09-09 01:00:19;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.2;49.1;47.9
2026-09-09 01:05:24;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.2;49.1;47.9
2026-09-09 01:10:32;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.2;49.0;47.8
2026-09-09 01:15:37;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.3;49.1;47.8
2026-09-09 01:20:46;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.3;49.0;47.8
2026-09-09 01:25:55;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.3;49.0;47.8
2026-09-09 01:31:01;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.3;49.0;47.8
2026-09-09 01:36:09;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.4;49.0;47.7
2026-09-09 01:41:18;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.4;49.0;47.7
2026-09-09 01:46:23;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.4;49.0;47.6
2026-09-09 01:51:32;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.4;48.9;47.6
2026-09-09 01:56:41;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.4;48.9;47.6
2026-09-09 02:01:50;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.5;48.9;47.6
2026-09-09 02:06:55;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.5;48.9;47.6
2026-09-09 02:12:03;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.6;48.9;47.5
2026-09-09 02:17:11;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.6;48.9;47.5
2026-09-09 02:22:16;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.6;48.9;47.4
2026-09-09 02:27:24;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.6;48.9;47.4
2026-09-09 02:32:33;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.6;48.9;47.4
2026-09-09 02:37:38;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.6;48.8;47.4
2026-09-09 02:42:46;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.6;48.8;47.4
2026-09-09 02:47:51;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.7;48.8;47.3
2026-09-09 02:52:59;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.7;48.8;47.3
2026-09-09 02:58:07;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.8;47.2
2026-09-09 03:03:12;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.8;47.2
2026-09-09 03:08:20;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.8;47.2
2026-09-09 03:13:25;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.8;47.2
2026-09-09 03:18:34;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.8;47.2
2026-09-09 03:23:42;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.8;47.2
2026-09-09 03:28:47;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.7;47.1
2026-09-09 03:33:55;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.8;48.7;47.1
2026-09-09 03:39:00;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.9;48.6;47.1
2026-09-09 03:44:08;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.9;48.7;47.1
2026-09-09 03:49:17;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.9;48.7;47.1
2026-09-09 03:54:22;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.9;48.7;47.0
2026-09-09 03:59:31;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.9;48.6;47.0
2026-09-09 04:04:40;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.9;48.6;46.9
2026-09-09 04:09:50;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;28.9;48.6;46.9
2026-09-09 04:14:58;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.0;48.6;46.9
2026-09-09 04:20:03;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.0;48.6;46.9
2026-09-09 04:25:12;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.0;48.6;46.8
2026-09-09 04:30:21;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.0;48.6;46.8
2026-09-09 04:35:31;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.6;46.8
2026-09-09 04:40:37;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.5;46.8
2026-09-09 04:45:45;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.5;46.8
2026-09-09 04:50:50;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.5;46.8
2026-09-09 04:55:58;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.4;46.7
2026-09-09 05:01:06;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.4;46.7
2026-09-09 05:06:12;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.4;46.6
2026-09-09 05:11:20;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.4;46.6
2026-09-09 05:16:28;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.4;46.6
2026-09-09 05:21:33;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.1;48.4;46.6
2026-09-09 05:26:42;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.4;46.5
2026-09-09 05:31:51;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.4;46.5
2026-09-09 05:37:00;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.4;46.5
2026-09-09 05:42:05;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.4;46.4
2026-09-09 05:47:13;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.3;46.4
2026-09-09 05:52:22;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.4;46.4
2026-09-09 05:57:28;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.3;46.4
2026-09-09 06:02:37;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.3;46.3
2026-09-09 06:07:45;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.3;46.3
2026-09-09 06:12:54;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.2;46.3
2026-09-09 06:17:58;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.3;48.2;46.2
2026-09-09 06:23:09;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.2;48.2;46.2
2026-09-09 06:28:15;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.3;48.2;46.2
2026-09-09 06:33:23;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.3;48.2;46.2
2026-09-09 06:38:32;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.3;48.2;46.2
2026-09-09 06:43:37;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.2;46.1
2026-09-09 06:48:46;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.2;46.1
2026-09-09 06:53:51;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.2;46.1
2026-09-09 06:58:59;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;46.1
2026-09-09 07:04:07;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;46.1
2026-09-09 07:09:12;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;46.0
2026-09-09 07:14:21;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;46.0
2026-09-09 07:19:26;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;45.9
2026-09-09 07:24:36;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;45.9
2026-09-09 07:29:44;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;45.9
2026-09-09 07:34:54;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.4;48.1;45.9
2026-09-09 07:40:03;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.5;48.1;45.9
2026-09-09 07:45:09;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.5;48.1;45.8
2026-09-09 07:50:17;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.5;48.1;45.8
2026-09-09 07:55:23;AUS;;Keine Regel aktiv;;2294.0;90.0;90.0;;;29.5;48.0;45.8
2026-09-09 08:00:33;EIN;Abweichung;Abweichung;;0.0;69.0;0.0;;44.0;29.5;48.0;45.8
2026-09-09 08:05:41;EIN;Abweichung;Abweichung;;0.0;69.0;0.0;;44.0;30.7;48.0;45.6
2026-09-09 08:10:47;EIN;Abweichung;Abweichung;;0.0;68.0;0.0;;44.0;33.2;48.0;45.6
2026-09-09 08:15:56;EIN;Abweichung;Abweichung;;0.0;68.0;0.0;;44.0;35.6;48.0;45.6
2026-09-09 08:21:05;EIN;Abweichung;Abweichung;;0.0;67.0;0.0;;44.0;37.6;47.9;45.5
2026-09-09 08:26:14;AUS;;Keine Regel aktiv;;0.0;66.0;0.0;;44.0;39.2;47.9;45.5
2026-09-09 08:31:22;AUS;;Keine Regel aktiv;;0.0;66.0;0.0;;44.0;39.7;47.9;45.4
2026-09-09 08:36:28;AUS;;Keine Regel aktiv;;0.0;65.0;0.0;;44.0;39.4;47.9;45.4
2026-09-09 08:41:36;AUS;;Keine Regel aktiv;;0.0;65.0;0.0;;44.0;39.2;47.9;45.3
2026-09-09 08:46:45;EIN;;Keine Regel aktiv;Keine Regel aktiv, warte auf Mindestlaufzeit (noch 11m);0.0;65.0;0.0;;44.0;39.7;47.9;45.3
2026-09-09 08:51:50;EIN;;Keine Regel aktiv;Keine Regel aktiv, warte auf Mindestlaufzeit (noch 6m);0.0;64.0;0.0;;44.0;40.9;47.9;45.1
2026-09-09 08:56:58;EIN;;Keine Regel aktiv;Keine Regel aktiv, warte auf Mindestlaufzeit (noch 1m);0.0;64.0;0.0;;44.0;41.9;47.9;44.6
2026-09-09 09:02:06;AUS;Komfort;Komfort;;0.0;64.0;0.0;;44.0;42.6;47.9;44.5
2026-09-09 09:07:12;AUS;Komfort;Komfort;;0.0;64.0;0.0;;44.0;42.2;47.9;44.4
2026-09-09 09:12:20;AUS;;Keine Regel aktiv;;0.0;64.0;0.0;;44.0;41.7;47.8;44.4
2026-09-09 09:17:28;AUS;;Keine Regel aktiv;;0.0;64.0;0.0;;44.0;41.3;47.8;44.4
2026-09-09 09:22:34;AUS;;Keine Regel aktiv;;0.0;64.0;0.0;;44.0;41.0;47.8;44.4
2026-09-09 09:27:43;AUS;;Keine Regel aktiv;;0.0;64.0;0.0;;44.0;40.8;47.8;44.4
2026-09-09 09:32:52;AUS;;Keine Regel aktiv;;0.0;64.0;0.0;;44.0;40.6;47.8;44.4
2026-09-09 09:38:00;AUS;;Keine Regel aktiv;;0.0;64.0;0.0;;44.0;40.3;47.8;44.4
2026-09-09 09:43:06;AUS;;Keine Regel aktiv;;0.0;65.0;0.0;;44.0;40.0;47.8;44.4
2026-09-09 09:48:15;AUS;;Keine Regel aktiv;;0.0;65.0;0.0;;44.0;39.8;47.8;44.5
2026-09-09 09:53:23;AUS;;Keine Regel aktiv;;0.0;66.0;0.0;;44.0;39.7;47.8;44.5
2026-09-09 09:58:29;AUS;;Keine Regel aktiv;;0.0;66.0;0.0;;44.0;39.6;47.8;44.5
2026-09-09 10:03:38;AUS;;Keine Regel aktiv;;0.0;67.0;0.0;;44.0;39.4;47.7;44.5
2026-09-09 10:08:46;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;44.0;39.2;47.7;44.5
2026-09-09 10:13:52;AUS;;Keine Regel aktiv;;0.0;69.0;0.0;;44.0;39.1;47.7;44.5
2026-09-09 10:19:01;EIN;;Keine Regel aktiv;Keine Regel aktiv, warte auf Mindestlaufzeit (noch 10m);0.0;71.0;0.0;;44.0;40.7;47.7;44.5
2026-09-09 10:24:06;EIN;Komfort;Komfort;Regel 'Komfort' sagt AUS, warte auf Mindestlaufzeit (noch 5m;0.0;72.0;0.0;;44.0;43.0;47.7;44.6
2026-09-09 10:29:14;EIN;Komfort;Komfort;Regel 'Komfort' sagt AUS, warte auf Mindestlaufzeit (noch 0m;0.0;72.0;0.0;;44.0;44.1;47.6;45.0
2026-09-09 10:34:20;AUS;Komfort;Komfort;;0.0;74.0;0.0;;44.0;44.4;47.6;45.4
2026-09-09 10:39:28;AUS;Komfort;Komfort;;0.0;75.0;0.0;;44.0;44.1;47.6;45.4
2026-09-09 10:44:36;AUS;Komfort;Komfort;;0.0;77.0;0.0;;44.0;43.9;47.6;45.4
2026-09-09 10:49:41;AUS;Komfort;Komfort;;0.0;78.0;0.0;;44.0;43.6;47.6;45.4
2026-09-09 10:54:50;AUS;Komfort;Komfort;;0.0;80.0;0.0;;44.0;43.4;47.6;45.4
2026-09-09 10:59:55;AUS;Komfort;Komfort;;0.0;80.0;0.0;;44.0;43.2;47.6;45.4
2026-09-09 11:05:04;AUS;Komfort;Komfort;;0.0;81.0;0.0;;44.0;43.0;47.6;45.4
2026-09-09 11:10:12;AUS;Komfort;Komfort;;0.0;81.0;0.0;;44.0;42.8;47.6;45.4
2026-09-09 11:15:17;AUS;;Keine Regel aktiv;;0.0;81.0;0.0;;44.0;41.8;47.5;45.4
2026-09-09 11:20:26;AUS;Forecast;Keine Regel aktiv;;114.0;81.0;114.0;1.0;44.0;41.2;47.5;45.4
2026-09-09 11:25:34;EIN;Komfort;Komfort;Regel 'Komfort' sagt AUS, warte auf Mindestlaufzeit (noch 10;0.0;81.0;0.0;;44.0;42.9;47.5;45.4
2026-09-09 11:30:40;EIN;Komfort;Komfort;Regel 'Komfort' sagt AUS, warte auf Mindestlaufzeit (noch 4m;0.0;82.0;0.0;;44.0;44.8;47.5;45.7
2026-09-09 11:35:47;AUS;Komfort;Komfort;;0.0;83.0;0.0;;44.0;45.7;47.5;46.1
2026-09-09 11:40:53;AUS;Komfort;Komfort;;0.0;83.0;0.0;;44.0;45.8;47.5;46.5
2026-09-09 11:46:01;AUS;Komfort;Komfort;;0.0;84.0;0.0;;44.0;45.5;47.4;46.5
2026-09-09 11:51:09;AUS;Komfort;Komfort;;0.0;84.0;0.0;;44.0;42.6;47.4;46.5
2026-09-09 11:56:14;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;41.4;47.4;46.5
2026-09-09 12:01:22;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;40.9;47.4;46.4
2026-09-09 12:06:31;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;40.7;47.4;46.4
2026-09-09 12:11:36;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;40.5;47.4;46.4
2026-09-09 12:16:44;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;40.4;47.4;46.4
2026-09-09 12:21:54;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;40.2;47.4;46.4
2026-09-09 12:27:00;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;40.0;47.4;46.4
2026-09-09 12:32:09;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;39.9;47.4;46.4
2026-09-09 12:37:14;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;39.8;47.3;46.4
2026-09-09 12:42:24;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;39.6;47.3;46.4
2026-09-09 12:47:32;AUS;;Keine Regel aktiv;;0.0;85.0;0.0;;44.0;39.5;47.3;46.4
2026-09-09 12:52:40;AUS;;Keine Regel aktiv;;0.0;86.0;0.0;;44.0;39.4;47.2;46.4
2026-09-09 12:57:45;AUS;;Keine Regel aktiv;;0.0;86.0;0.0;;44.0;39.3;47.2;46.4
2026-09-09 13:02:54;AUS;;Keine Regel aktiv;;0.0;87.0;0.0;;44.0;39.2;47.2;46.4
2026-09-09 13:07:59;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;44.0;39.1;47.2;46.4
2026-09-09 13:13:07;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;39.5;47.2;46.4
2026-09-09 13:18:16;EIN;Batterie;Batterie;;0.0;89.0;0.0;;44.0;42.4;47.2;46.3
2026-09-09 13:23:22;EIN;AdaptivePV;Batterie;;414.0;90.0;414.0;;44.0;44.9;47.2;46.4
2026-09-09 13:28:30;EIN;AdaptivePV;AdaptivePV;;187.0;90.0;187.0;;44.0;46.1;47.2;46.6
2026-09-09 13:33:38;EIN;Batterie;AdaptivePV;;48.0;90.0;48.0;;44.0;46.6;47.4;46.9
2026-09-09 13:38:44;EIN;Batterie;Batterie;;0.0;90.0;0.0;;44.0;46.9;47.7;47.2
2026-09-09 13:43:53;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.0C, Einschalten erst < 46.0C);0.0;90.0;0.0;;44.0;47.0;47.8;47.4
2026-09-09 13:48:58;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.8C, Einschalten erst < 46.0C);0.0;90.0;591.0;;44.0;46.8;47.8;47.4
2026-09-09 13:54:06;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.4C, Einschalten erst < 46.0C);0.0;90.0;620.0;;44.0;46.4;47.8;47.4
2026-09-09 13:59:14;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.2C, Einschalten erst < 46.0C);0.0;90.0;819.0;;44.0;46.2;47.8;47.4
2026-09-09 14:04:20;AUS;Komfort;Komfort;;0.0;90.0;2291.0;;44.0;45.9;47.8;47.4
2026-09-09 14:09:30;AUS;Komfort;Komfort;;0.0;90.0;2273.0;;44.0;45.7;47.8;47.4
2026-09-09 14:14:35;AUS;Komfort;Komfort;;0.0;90.0;1985.0;;44.0;45.4;47.8;47.4
2026-09-09 14:19:44;AUS;Komfort;Komfort;;0.0;90.0;1852.0;;44.0;45.2;47.8;47.4
2026-09-09 14:24:53;AUS;Komfort;Komfort;;0.0;90.0;1709.0;;44.0;45.0;47.8;47.4
2026-09-09 14:30:05;EIN;AdaptivePV;AdaptivePV;;1266.0;90.0;1266.0;;44.0;45.6;47.8;47.4
2026-09-09 14:35:12;EIN;AdaptivePV;AdaptivePV;;1610.0;90.0;1610.0;;44.0;47.0;47.9;47.5
2026-09-09 14:40:19;EIN;AdaptivePV;AdaptivePV;;1727.0;90.0;1727.0;;44.0;47.6;48.1;47.9
2026-09-09 14:45:28;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.8C, Einschalten erst < 46.0C);1727.0;90.0;2316.0;;44.0;47.8;48.4;48.1
2026-09-09 14:50:33;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.5C, Einschalten erst < 46.0C);1727.0;90.0;2411.0;;44.0;47.5;48.4;48.0
2026-09-09 14:55:41;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.3C, Einschalten erst < 46.0C);1727.0;90.0;2911.0;;44.0;47.3;48.3;48.0
2026-09-09 15:00:50;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.1C, Einschalten erst < 46.0C);1727.0;90.0;3117.0;;44.0;47.1;48.4;48.0
2026-09-09 15:05:55;AUS;Einspeisung;Komfort;Boiler-Max-Naehe (unten 46.8C, Einschalten erst < 46.0C);1727.0;90.0;7546.0;;44.0;46.8;48.3;48.0
2026-09-09 15:11:03;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 46.6C, Einschalten erst < 46.0C);1727.0;90.0;7562.0;;44.0;46.6;48.4;48.0
2026-09-09 15:16:08;AUS;Komfort;Einspeisung;Boiler-Max-Naehe (unten 46.4C, Einschalten erst < 46.0C);1727.0;90.0;1962.0;;44.0;46.4;48.4;47.9
2026-09-09 15:21:16;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.2C, Einschalten erst < 46.0C);1727.0;90.0;4527.0;;44.0;46.2;48.4;47.9
2026-09-09 15:26:24;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.0C, Einschalten erst < 46.0C);1727.0;90.0;5102.0;;44.0;46.0;48.4;47.9
2026-09-09 15:31:29;AUS;Komfort;Komfort;;1727.0;90.0;4677.0;;44.0;45.8;48.4;47.9
2026-09-09 15:36:38;AUS;Komfort;Komfort;;1727.0;90.0;3935.0;;44.0;45.6;48.3;47.9
2026-09-09 15:41:43;AUS;Komfort;Komfort;;1727.0;90.0;2794.0;;44.0;45.5;48.3;47.9
2026-09-09 15:46:52;AUS;Komfort;Komfort;;1727.0;90.0;4922.0;;44.0;45.4;48.3;47.9
2026-09-09 15:52:02;AUS;Komfort;Komfort;;1727.0;90.0;6374.0;;44.0;45.2;48.3;47.8
2026-09-09 15:57:09;AUS;Komfort;Komfort;;1727.0;90.0;6499.0;;44.0;45.1;48.2;47.8
2026-09-09 16:02:18;EIN;Einspeisung;AdaptivePV;;6668.0;90.0;6668.0;;44.0;44.9;48.2;47.8
2026-09-09 16:07:27;EIN;Einspeisung;Einspeisung;;7762.0;90.0;7762.0;;44.0;46.8;48.3;47.8
2026-09-09 16:12:36;EIN;AdaptivePV;Einspeisung;;5956.0;90.0;5956.0;;44.0;47.8;48.4;48.1
2026-09-09 16:17:46;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.1C, Einschalten erst < 46.0C);5956.0;90.0;4302.0;;44.0;48.1;48.8;48.3
2026-09-09 16:22:51;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.9C, Einschalten erst < 46.0C);5956.0;90.0;4603.0;;44.0;47.9;48.8;48.3
2026-09-09 16:28:00;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.7C, Einschalten erst < 46.0C);5956.0;90.0;2726.0;;44.0;47.7;48.7;48.3
2026-09-09 16:33:09;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.4C, Einschalten erst < 46.0C);5956.0;90.0;2334.0;;44.0;47.4;48.8;48.3
2026-09-09 16:38:15;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.2C, Einschalten erst < 46.0C);5956.0;90.0;3519.0;;44.0;47.2;48.7;48.3
2026-09-09 16:43:25;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.1C, Einschalten erst < 46.0C);5956.0;90.0;2607.0;;44.0;47.1;48.8;48.3
2026-09-09 16:48:34;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.9C, Einschalten erst < 46.0C);5956.0;90.0;1024.0;;44.0;46.9;48.7;48.2
2026-09-09 16:53:43;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.7C, Einschalten erst < 46.0C);5956.0;90.0;925.0;;44.0;46.7;48.7;48.3
2026-09-09 16:58:49;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.5C, Einschalten erst < 46.0C);5956.0;90.0;926.0;;44.0;46.5;48.7;48.2
2026-09-09 17:03:59;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.4C, Einschalten erst < 46.0C);5956.0;90.0;723.0;;44.0;46.4;48.7;48.2
2026-09-09 17:09:08;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.2C, Einschalten erst < 46.0C);5956.0;90.0;623.0;;44.0;46.2;48.7;48.2
2026-09-09 17:14:17;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.1C, Einschalten erst < 46.0C);5956.0;90.0;577.0;;44.0;46.1;48.7;48.2
2026-09-09 17:19:23;AUS;Komfort;Komfort;;5956.0;90.0;697.0;;44.0;45.9;48.7;48.2
2026-09-09 17:24:32;AUS;Komfort;Komfort;;5956.0;90.0;754.0;;44.0;45.8;48.6;48.2
2026-09-09 17:29:40;AUS;Komfort;Komfort;;5956.0;90.0;853.0;;44.0;45.7;48.7;48.2
2026-09-09 17:34:45;AUS;Komfort;Komfort;;5956.0;90.0;976.0;;44.0;45.6;48.6;48.2
2026-09-09 17:39:55;AUS;Komfort;Komfort;;5956.0;90.0;1003.0;;44.0;45.4;48.6;48.2
2026-09-09 17:45:00;AUS;Komfort;Komfort;;5956.0;90.0;781.0;;44.0;45.3;48.6;48.1
2026-09-09 17:50:10;AUS;Komfort;Komfort;;5956.0;90.0;714.0;;44.0;45.2;48.6;48.1
2026-09-09 17:55:18;AUS;Komfort;Komfort;;5956.0;90.0;745.0;;44.0;45.1;48.6;48.1
